cnpj,nome,uf,cidade,bairro,renda_bairro,aluguel_m2,aluguel_total,margem_proxy,match_renda,idade_anos,telefone,email,segmento,cnae_match,cnae_principal,academia_core,flag_nao_academia,tp_name,na_totalpass
01860974000108,ACADEMIA NADARTE,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,29.3,,,academia,principal,9313100,1,0,,0
00507988000180,ACADEMIA ARNIS KALI,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,48.3,,,academia,principal,9313100,1,0,,0
09315190000100,ACADEMIA VASCO NETO,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,18.7,6139640101,XXX@XXX.COM,academia,principal,9313100,1,0,,0
11058972000153,STUDIO GADITA,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,17.1,6139648505,,academia,principal,9313100,1,0,,0
13058963000198,,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,15.7,6181843215,ALCOSTACONTABIL@GMAIL.COM,academia,principal,9313100,1,0,,0
15546911000196,CRIAR,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,14.3,6130430043,ARBRENT@ARBRENT.COM,academia,principal,9313100,1,0,,0
23334057000122,ATIVA REFORMER PILATES,DF,Brasília,SETOR NOROESTE,8654,54.97,27485.0,157.43,bairro_fuzzy,11.0,6191597079,ALE@ALEB.COM.BR,academia,principal,9313100,1,0,,0
25227766000134,STUDIO ELASTIC PILATES,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,10.2,6181021901,LARISSEFISIO27@GMAIL.COM,academia,principal,9313100,1,0,,0
25267310000106,SHAI PERSONAL,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,10.2,6199596624,SHAIANE.PILATES@GMAIL.COM,academia,principal,9313100,1,0,,0
35101505000127,ACADEMIA CRIS VALENTE,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,6.9,6199615882,CARENFITNESS@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
35533746000145,SLIMFIT ESTUDIO,DF,Brasília,SETOR NOROESTE,8654,54.97,27485.0,157.43,bairro_fuzzy,6.8,6137110017,,academia,principal,9313100,1,0,,0
08621379000673,,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,6.8,2125363700,,academia,principal,9313100,1,0,,0
36723483000108,RM PERSONAL TRAINER,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,6.5,6181299705,RCHAGASMENDES@GMAIL.COM,academia,principal,9313100,1,0,,0
37234278000133,EM CASA SAUDAVEL,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,6.3,6181340176,,academia,principal,9313100,1,0,,0
39676122000138,WOL PILATES ASA SUL,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,5.8,6181502021,WOLPILATES@GMAIL.COM,academia,principal,9313100,1,0,,0
41040857000112,MOVIMENTO INTEGRAL PILATES,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,5.5,6194238888,MOVIMENTOINTEGRALPILATES@GMAIL.COM,academia,principal,9313100,1,0,,0
35316860000113,CLINICA DO FUTURO,DF,Brasília,SETOR NOROESTE,8654,54.97,27485.0,157.43,bairro_fuzzy,6.9,1155944474,FDESACONTABIL@GMAIL.COM,academia,principal,9313100,1,0,,0
43038860000127,ON BEACH SPORTS,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,5.1,6199190731,AF.BARRETO10@GMAIL.COM,academia,principal,9313100,1,0,,0
44628116000145,STARTING HEALTH,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,4.8,6198359899,SANTOSSLEAD@GMAIL.COM,academia,principal,9313100,1,0,,0
49471690000156,FIGHT LOGIC,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,3.6,6198086699,RACKEL.CORREA01@GMAIL.COM,academia,principal,9313100,1,0,,0
49959465000163,QUALIVITA STUDIO PILATES,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,3.5,6195918672,FABIOPUCCI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
50900045000190,STUDIO VOLL PILATES E FISIOTERAPIA ASA SUL,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,3.2,6196405850,ESAGRATZKI@GMAIL.COM,academia,principal,9313100,1,0,,0
55190509000136,DANI CRUZ PILATES STUDIO,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,2.3,6191490487,DOMINIOEMOVIMENTO@GMAIL.COM,academia,principal,9313100,1,0,,0
55908854000162,CORRER BRASIL,DF,Brasília,PLANO PILOTO,8654,54.97,27485.0,157.43,bairro_exato,2.2,6182880068,ALANCAVAZOR@GMAIL.COM,academia,principal,9313100,1,0,,0
51267563000181,DAILY,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,3.2,6193142571,CONTATO@DAILYPILATES.COM.BR,academia,principal,9313100,1,0,,0
57442745000128,PDR,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,2.0,6181790602,PDRCONTABILIDADE2024@GMAIL.COM,academia,principal,9313100,1,0,,0
59481202000145,TF ACADEMY,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,1.6,6182737373,THIAGOHBORGES@HOTMAIL.COM,academia,principal,9313100,1,0,,0
61981829000107,GAME ON - CONSULTORIA EM TREINAMENTO FISICO,DF,Brasília,SETOR NOROESTE,8654,54.97,27485.0,157.43,bairro_fuzzy,1.2,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
62004147000107,,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,1.2,6199282414,PROF.SOTERO@GMAIL.COM,academia,principal,9313100,1,0,,0
62287095000123,METODO ARTUR MEIRELES,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,1.1,6199776668,ARTUR.LOPESMEIRELES@GMAIL.COM,academia,principal,9313100,1,0,,0
63049014000110,,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,0.9,6195101156,OASISGYM.CONTATO@GMAIL.COM,academia,principal,9313100,1,0,,0
63553057000138,,DF,Brasília,SETOR NOROESTE,8654,54.97,27485.0,157.43,bairro_fuzzy,0.8,6981159333,KAMARAL.CALISTENIA@GMAIL.COM,academia,principal,9313100,1,0,,0
66244173000163,,DF,Brasília,ASA NORTE,8654,54.97,27485.0,157.43,bairro_exato,0.4,8130105505,SEVERINO.JUNIOR@OFFICECONT.CNT.BR,academia,principal,9313100,1,0,,0
66300059000103,,DF,Brasília,ASA SUL,8654,54.97,27485.0,157.43,bairro_exato,0.4,8130105505,CONTATO@OFFICECONT.CNT.BR,academia,principal,9313100,1,0,,0
67223712000140,SIX,MG,Belo Horizonte,BELVEDERE,8302,54.96,27480.0,151.06,bairro_exato,0.2,3193433334,EILSONSTUDART@GMAIL.COM,academia,principal,9313100,1,0,,0
43829737000124,AVANTE SEMPRE,MG,Belo Horizonte,BELVEDERE,8302,54.96,27480.0,151.06,bairro_exato,4.9,3132121103,FABIODIPLOMATA33@GMAIL.COM,academia,principal,9313100,1,0,,0
11426381000272,,MG,Belo Horizonte,BELVEDERE,8302,54.96,27480.0,151.06,bairro_exato,16.2,2125363700,CNPJ@BODYTECH.COM.BR,academia,principal,9313100,1,0,,0
62671366000140,THE BEAT LIFE CLUB,MG,Belo Horizonte,BELVEDERE,8302,54.96,27480.0,151.06,bairro_exato,1.0,3197069798,FERNANDOASSIS@ALTAENERGIASA.COM,academia,principal,9313100,1,0,,0
62657749000163,NO LIMITS - CENTRO DE TREINAMENTO,MG,Belo Horizonte,BELVEDERE,8302,54.96,27480.0,151.06,bairro_exato,1.0,3199947356,LEO@CTNOLIMITS.COM.BR,academia,principal,9313100,1,0,,0
64039899000139,,SP,Barueri,TAMBORE,8106,54.95,27475.0,147.52,bairro_exato,0.8,1199999999,RMSCONTABIL@GMAIL.COM,academia,principal,9313100,1,0,,0
65778705000180,,RJ,Resende,CAMPOS ELISEOS,8063,54.88,27440.0,146.92,bairro_exato,0.5,2498325770,ASSESSORIACONTABIL.EMPREENDER@GMAIL.COM,academia,principal,9313100,1,0,,0
04632107000103,,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,25.2,2122598748,,academia,principal,9313100,1,0,,0
35370171000197,,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,6.9,2182083098,UDV.CONSULTORIA@GMAIL.COM,academia,principal,9313100,1,0,,0
47697192000109,,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,4.1,2184856080,GUI_PAPA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
65385905000172,THE SIMPLE RUN CLUB,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,0.6,2127199976,DCONTABIL@CONTECDENITEROI.COM.BR,academia,principal,9313100,1,0,,0
07594978091386,,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,0.2,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
53267661000144,,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,2.8,2133283190,CONTABILIDADE@BALASSIANOCONTABIL.COM.BR,academia,principal,9313100,1,0,,0
55689551000104,SILVA GYM,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,2.2,2198844833,JOAOCOSTA@SILVAGYM.COM,academia,principal,9313100,1,0,,0
49296313000128,VR PERSONAL,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,3.7,4196869828,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
61263817000147,ROSAAEREA,RJ,Rio de Janeiro,LAGOA,7958,54.97,27485.0,144.77,bairro_exato,1.2,2188470956,ROSAAEREAALEGRIA@GMAIL.COM,academia,principal,9313100,1,0,,0
64413715000159,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,0.7,2181651008,VICEMAR@BARBOSASOBRINHO.COM.BR,academia,principal,9313100,1,0,,0
07737623008256,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,0.7,2125363700,CNPJ@BODYTECH.COM.BR,academia,principal,9313100,1,0,,0
10569647000192,RUN4FUN,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,17.8,2122230444,,academia,principal,9313100,1,0,,0
07737623002134,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,16.2,2125363770,CNPJ@BODYTECH.COM.BR,academia,principal,9313100,1,0,,0
21338619000180,ACADEMIA VIA SALUS,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,11.8,2122620705,,academia,principal,9313100,1,0,,0
14110256000247,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,5.9,2124833300,,academia,principal,9313100,1,0,,0
46372209000187,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,4.3,2183227796,ROBERTA.AQUINO87@GMAIL.COM,academia,principal,9313100,1,0,,0
05492994000124,AQUATOP,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,23.7,2122739500,,academia,principal,9313100,1,0,,0
00815945000161,BEST CONDITION PERSONAL TRAINING CENTER,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,31.0,,,academia,principal,9313100,1,0,,0
25217186000166,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,10.2,2199947462,ALBERTO.ERTHAL@TERRA.COM.BR,academia,principal,9313100,1,0,,0
31046209000110,ESPACO ESSENCIA PILATES,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,8.2,2188855639,ISAKASTRUP@YAHOO.COM,academia,principal,9313100,1,0,,0
07594978029079,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,7.7,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
52623625000103,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,2.9,2125134042,T.TEIXEIRA@UNIFICARIO.COM,academia,principal,9313100,1,0,,0
05239361001857,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,2.8,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
05239361003639,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,0.3,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
04380607000103,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,25.5,,,academia,principal,9313100,1,0,,0
19008574000134,STUDIO FERNANDO ROZENBAUM,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,13.0,2131376693,STUDIOROZENBAUM@GMAIL.COM,academia,principal,9313100,1,0,,0
05973556000188,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,23.0,,,academia,principal,9313100,1,0,,0
07737623000352,,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,19.2,2125363770,CNPJ@BODYTECH.COM.BR,academia,principal,9313100,1,0,,0
14113405000140,PRO QUALITY,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,15.2,2133233301,,academia,principal,9313100,1,0,,0
21026493000109,EQUILIBRIO ASSESSORIA ESPORTIVA,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,12.0,2134420011,marcel@equilibriorj.com.br,academia,principal,9313100,1,0,,0
48583109000125,BABY SPORTS,RJ,Rio de Janeiro,LEBLON,7802,54.97,27485.0,141.93,bairro_exato,3.8,2160587971,BABYSPORTSCLUB@GMAIL.COM,academia,principal,9313100,1,0,,0
58410341000204,,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,15.0,1133650800,ADURANS@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
35753582000161,MOVE YOU CONSULTORIA FITNESS,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,6.8,4196869828,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
47615586000243,E-BODY ITAIM,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,3.9,1161915057,ADMINISTRACAO@EBODYBRASIL.COM.BR,academia,principal,9313100,1,0,,0
52580447000180,,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,2.9,1184689868,MALONSO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
56935512000102,GOMAX PERFORMANCE,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,2.1,1172224088,GOMAXPERFORMANCEESAUDE@GMAIL.COM,academia,principal,9313100,1,0,,0
14551939000159,WG,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,14.9,1155487888,CRCSPP@GMAIL.COM,academia,principal,9313100,1,0,,0
07594978001301,SMARTFIT,SP,São Paulo,ITAIM,7672,54.97,27485.0,139.57,bairro_fuzzy,15.1,1145069998,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
05239361001938,,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,2.6,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
02292931000217,BODYTECH,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,2.6,1138453500,CNPJ@BODYTECH.COM.BR,academia,principal,9313100,1,0,,0
12928575000158,,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,15.8,1130456938,PILATESERPG.PATRICIAG@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
33636042000172,,SP,São Paulo,ITAIM BIBI,7672,54.97,27485.0,139.57,bairro_exato,7.3,1130783047,PILATERIA.FISIO@GMAIL.COM,academia,principal,9313100,1,0,,0
24921465014608,,BA,Salvador,HORTO FLORESTAL,7609,31.83,15915.0,239.05,bairro_exato,1.0,1133923811,LEGALIZACAO@BLUEFITACADEMIA.COM.BR,academia,principal,9313100,1,0,,0
03989909000102,,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,26.1,1151838335,alternativa@alternativa-contabil.cnt.br,academia,principal,9313100,1,0,,0
23472916000140,,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,10.9,1150511748,FINANCEIRO@ACADEMIALEVEN.COM.BR,academia,principal,9313100,1,0,,0
07594978018387,SMARTFIT,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,9.1,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
29119325000170,GORGEN COACH,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,8.8,1150529311,gorgenremo@gmail.com,academia,principal,9313100,1,0,,0
40475863000130,ESPACO SARA,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,5.7,1197723239,CONTATO@ESPACOSARA.COM,academia,principal,9313100,1,0,,0
07594978063501,,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,1.9,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
59530230000105,,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,1.6,1195906500,DUCKFIGHTTRAINING@GMAIL.COM,academia,principal,9313100,1,0,,0
41075832000154,,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,5.5,1145115102,SI02.COSTA@GMAIL.COM,academia,principal,9313100,1,0,,0
07206703000110,,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,21.8,1151816240,,academia,principal,9313100,1,0,,0
59414398000155,WE PILATES,SP,São Paulo,MOEMA,7483,54.97,27485.0,136.13,bairro_exato,1.6,1150511020,RKW@RKW.COM.BR,academia,principal,9313100,1,0,,0
04642530000194,JB NUNES ACADEMIA,RS,Porto Alegre,BELA VISTA,7386,54.96,27480.0,134.39,bairro_exato,25.1,5133220404,,academia,principal,9313100,1,0,,0
93661833000184,CT BELA VISTA,RS,Porto Alegre,BELA VISTA,7386,54.96,27480.0,134.39,bairro_exato,36.1,5133352677,CTBELAVISTA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
00318069005801,,RS,Porto Alegre,BELA VISTA,7386,54.96,27480.0,134.39,bairro_exato,1.3,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
24018916000137,,RS,Porto Alegre,BELA VISTA,7386,54.96,27480.0,134.39,bairro_exato,10.7,5130618779,,academia,principal,9313100,1,0,,0
51562468000100,,RS,Porto Alegre,BELA VISTA,7386,54.96,27480.0,134.39,bairro_exato,3.2,5181427328,VIC_CARRARO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
67289328000140,FITPOCKET,RS,Porto Alegre,BELA VISTA,7386,54.96,27480.0,134.39,bairro_exato,0.2,4198130414,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
40803377000446,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,1.0,1182011102,ADM.ONE2ONEFIGHT@GMAIL.COM,academia,principal,9313100,1,0,,0
62645892000135,ALE TOLEDO FITNESS SUPORT,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,1.0,1150902020,TOLEDO_BARBOSA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
15336387000129,SANS PILATES,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,14.6,1138130502,GUSTAVO@ALLFISCO.COM.BR,academia,principal,9313100,1,0,,0
15674042000185,ELETRO PROTEIN,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,14.3,1129182883,CONTATO@RAFAPROTEIN.COM.BR,academia,principal,9313100,1,0,,0
19183864000114,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,12.8,1139269974,CONTATO@PERALTAFITNESS.COM.BR,academia,principal,9313100,1,0,,0
23723908000129,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,10.8,1116112979,ADRIANO@EMAILIMPACTOS.COM.BR,academia,principal,9313100,1,0,,0
12366991000100,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,16.2,1123711528,PERSONALPILATESMARIDIB@OUTLOOK.COM,academia,principal,9313100,1,0,,0
31971950000197,PILATES GINASTICA & CIA,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,7.8,1149731066,LEGALIZACAO@GMDA.COM.BR,academia,principal,9313100,1,0,,0
27182400000111,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,9.6,1116112979,ADRIANO@EMAILIMPACTOS.COM.BR,academia,principal,9313100,1,0,,0
45444953000187,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,4.6,1116112979,ADRIANO@EMAILIMPACTOS.COM.BR,academia,principal,9313100,1,0,,0
05239361001776,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,2.8,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
53879145000170,REUMAFIT & BARICHANGE,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,2.6,4197880145,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
60846221000107,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,1.3,3436614091,DOCUMENTOS@ECB.CNT.BR,academia,principal,9313100,1,0,,0
61735044000154,STUDIO KORE PAULISTA,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,1.2,1144882336,E.ERICKSANTOSPERSONAL@GMAIL.COM,academia,principal,9313100,1,0,,0
57560064000164,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,1.9,1156311792,CONTANFI@UOL.COM.BR,academia,principal,9313100,1,0,,0
21201121000171,SUPERIOGA,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,11.9,1187845643,contato@paulojunqueira.com.br,academia,principal,9313100,1,0,,0
21591314000186,B. MOVE ESTUDIO DE PILATES,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,11.8,1161428282,BRUNOCPDELIMA@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
27192844000138,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,9.6,1142795849,VIADIGITALCONTABILIDADE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
45440978000102,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,4.6,1116112979,CONTATO@SIMPLES.CNT.BR,academia,principal,9313100,1,0,,0
60726891000190,RDS INTERMEDIACOES,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,1.3,1124408477,CONTENCIOSO@DAZCONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
64144155000184,ON GYM,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,0.8,1131974308,CONTATO@GRUPOMACRIS.COM.BR,academia,principal,9313100,1,0,,0
64946964000100,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,0.6,1116112979,DP@EMAILIMPACTOS.COM.BR,academia,principal,9313100,1,0,,0
65978706000178,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,0.5,1167662100,DALFILHO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
15023793000131,GYM COMPANY,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,14.8,1150724509,RAGIONIERECONTABILIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
19730273000110,GO NOW JARDIM PAULISTA,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,12.6,1147990836,WINNERC@UOL.COM.BR,academia,principal,9313100,1,0,,0
10744899000291,TOP FORM ACADEMIA,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,10.6,1130623332,TOPFORM@TOPFORM.COM.BR,academia,principal,9313100,1,0,,0
37768238000171,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,6.2,1131164091,GUILHERME@ECB.CNT.BR,academia,principal,9313100,1,0,,0
43686366000179,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,5.0,1186858882,RICARDO.GIGIOLI@GMAIL.COM,academia,principal,9313100,1,0,,0
05239361001008,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,4.9,1133650800,FISCAL@BIORITMO.COM.BR,academia,principal,9313100,1,0,,0
54852324000187,LCM STUDIO YOGA,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,2.4,1199326331,LIDIACMENDES8@GMAIL.COM,academia,principal,9313100,1,0,,0
57164442000190,GOODBE JARDINS,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,2.0,1175422450,CONTATO@GOODBE.COM.BR,academia,principal,9313100,1,0,,0
62116625000170,ELLORA WELLNESS,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,1.1,1188304584,GIAN@ELLORAPILATES.COM.BR,academia,principal,9313100,1,0,,0
63729338000107,CORRA COM PROPOSITO,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,0.8,1161444539,RAYANESILVAINSTRUTORA@GMAIL.COM,academia,principal,9313100,1,0,,0
64947053000105,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,0.6,1116112979,DP@EMAILIMPACTOS.COM.BR,academia,principal,9313100,1,0,,0
65452792000180,,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,0.5,1153844532,BFCBARONE@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
66709283000153,STUDIO FABRICIO BASTOS,SP,São Paulo,JARDIM PAULISTA,7253,54.97,27485.0,131.94,bairro_exato,0.3,2296068847,BASTOS.PERSONAL@GMAIL.COM,academia,principal,9313100,1,0,,0
07737623002720,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,14.6,2125363770,CNPJ@BODYTECH.COM.BR,academia,principal,9313100,1,0,,0
23924651000173,,SP,São Paulo,JARDIM PAULISTANO,7253,54.97,27485.0,131.94,bairro_fuzzy,10.7,1116112979,ADRIANO@EMAILIMPACTOS.COM.BR,academia,principal,9313100,1,0,,0
